,0
1352,Dara: Is that so... Hm? Who's that with you?
1353,"Innes: I am Innes, prince of Frelia. The circumstances of our journey have led us here. We would like to pass through."
1354,Eirika: Please.
1355,"Dara: Hmmm... We of Caer Pelyn have turned away from the world outside. The Great Dragon alone holds all our honor and esteem. In this place, princes and paupers are equals. Do you have a problem with that?"
1356,Innes: ...No. I understand.
1357,"Dara: Hm... Well then, be welcomed as guests in our homes. I see some of you are injured. You should use this rock moss. We have little beyond what we need, but we will prepare food and bedding. You can rest as long as you like."
1358,Innes: We've no wish to trouble you. We'd just as soon pass straight through.
1359,"Dara: Don't let your pride drive you to foolishness. That girl there looks like she's ready to collapse any moment. She's ill from the height of the mountain. Saleh, prepare some tea for the lass."
1360,"Eirika: Thank you, Elder..."
1361,"Dara: Call me Grandmother, child. That is what the villagers call me."
1362,Dara: Hm? And who might you be?
1363,"Innes: I am Innes, prince of Frelia. The circumstances of our journey have led us here. We would like to pass through."
1364,Eirika: Please.
1365,"Dara: Hmmm... We of Caer Pelyn have turned away from the world outside. The Great Dragon alone holds all our honor and esteem. In this place, princes and paupers are equals. Do you have a problem with that?"
1366,Innes: ...No. I understand.
1367,"Dara: Hm... Well then, be welcomed as guests in our homes. I see some of you are injured. You should use this rock moss. We have little beyond what we need, but we will prepare food and bedding. You can rest as long as you like."
1368,Innes: We've no wish to trouble you. We'd just as soon pass straight through.
1369,Dara: Don't let your pride drive you to foolishness. That girl there looks like she's ready to collapse any moment. She's ill from the height of the mountain. Let me prepare some tea for the lass.
1370,"Eirika: Thank you, Elder..."
1371,"Dara: Call me Grandmother, child. That is what the villagers call me. Oh, yes... Tell me, did you happen to meet Saleh on your way here? He should be returning anytime now."
1372,"Eirika: ......Master Saleh, he--"
1373,Innes: That man is dead. He fell fighting abominations.
1374,Dara: Is that so? Worthless fool... That he should die before me.
1375,Eirika: ......
1376,"Eirika: Uh... Grandmother, may I ask you a question? This Great Dragon..."
1377,"Dara: Ah, the inquisitiveness of youth. Come, lass, listen to my words. The Great Dragon is...a blessing, one that watches over all mankind. Why, in days long past, when the Demon King appeared..."
1378,Eirika: Demon King? Are you speaking of the legend of the Sacred Stones? The hero Grado used the power of the five Sacred Stones to defeat and seal away--
1379,"Dara: No, no, that's not right at all. Ah, how quickly did mankind forget its debt to the Great Dragon. To hear the story now, one would think humans alone brought about victory. That is a gross mistelling of the tale. Only through the Great Dragon's strength could the Demon King be sealed away!"
1380,Eirika: The Great Dragon and the Demon King...
1381,"Dara: Mankind may have forgotten its debt, but the Great Dragon never forgets. It watches over the bones of the Demon King in Darkling Woods. It keeps the Demon King's dark brood from swarming the world of men. The Great Dragon's vigilance alone has kept us safe from their blind rage."
1382,"Eirika: Is that so? I'm... I'm sorry, I never knew..."
1383,"Dara: Hmph. You don't need to know everything, but you should remember that."
1384,"Eirika: Yet, Grandmother, we encountered those creatures on the way here. And they have begun to appear in the lands we live in as well. What does this mean?"
1385,"Dara: Ah... You have seen the effects of the omen that has appeared in the south. There is an energy there that has fouled the air and darkened the sky. The Great Dragon left Darkling Woods and went south to investigate. We of the village wished to protect the Great Dragon, and so I sent my grandson, Saleh, along as well. But they became embroiled in battle, and the Great Dragon disappeared. Since that time, there's been no sign of the Great Dragon either here or abroad. We grew worried and directed Saleh to look for any trace of the Great Dragon. I am worried that the source of that foul energy may be responsible."
1386,"Eirika: A foul energy... From the south? Myrrh said something similar to this, too. Is the Great Dragon you speak of...one of the Manakete?"
1387,Dara: Manakete?!? How dare you speak so of the Great Dragon!
1388,Eirika: I-I'm sorry.
1389,"Dara: But if you've seen the noble Myrrh, perhaps I can proceed more quickly. You see, our Great Dragon took the form of Mistress Myrrh in her travels. And you tell me that you have seen the Great Dragon yourself, lass?"
1390,Eirika: Yes. Myrrh was with my brother.
1391,Dara: What?! Where is this brother of yours!?
1392,Eirika: He leads a force of men against Grado. Myrrh rides beside him.
1393,"Dara: Saleh, this is urgent! You must leave for Grado at once and rescue the Great Dragon!"
1394,Saleh: Understood. I will...
1395,"L'Arachel: Oh, where are you off to? If you're going to Grado, the swiftest route takes you through Jehanna. It would be to your advantage to join us in our journey for a time. It's far safer than being on your own."
1396,"Saleh: You have a point... Mistress Eirika, protecting the Great Dragon is my duty. Please allow me to travel with you on the road ahead."
1397,Dara: I see... The Great Dragon is protected. Saleh would be pleased...
1398,"Innes: We are in your debt, Matron."
1399,Dara:' Not at all. All of our guidance comes from the Great Dragon. Saleh.
1400,"Saleh: Yes, I know. The road to Jehanna lies here."
1401,"Eirika: Grandmother, thank you so much for everything."
1402,"Dara: I know you'll help the Great Dragon, but please look after Saleh as well. He's not very personable, but he's the only grandchild I have."
1403,"Innes: We are in your debt, Matron."
1404,Dara: Not at all. All of our guidance comes from the Great Dragon. I'll have someone from the village lead you to the road to Jehanna.
1405,"Eirika: Grandmother, thank you so much for everything."
1406,"Dara: When you meet your brother, please ask that he watch over the Great Dragon. More than anything we hope and pray that she will remain safe."
1407,Advertisement
1408,"Jehanna, home of dancing white sands. This largely barren desert nation is infamous for its mercenary forces. In accordance with her husband's dying wish, the beautiful Ismaire rules Jehanna. The Queen of the White Dunes governs Jehanna with grace and honor. When he was young, her son left Jehanna. His whereabouts remain unknown. After passing through Caer Pelyn, Eirika arrives in Jehanna. There, she finds the nation embroiled in combat with Grado's forces.
"
1409,Cormag: My brother is...dead? That can't be! That's impossible!
1410,"Valter: There's no mistake. Look for yourself. I've brought his corpse with me. That's him right over there, isn't it?"
1411,Cormag: No... Brother...
1412,"Valter: Not a pretty sight, eh? You'll be hard pressed to ready that for a proper burial. But listen, Cormag. There's no reason for you to grieve. After all, who better than you to replace your brother in His Majesty's service? Picture it: General Cormag, the new and improved Sunstone, eh?"
1413,Cormag: Who did this... Who is responsible? Who!?
1414,Valter: Glen's last orders were to find and subdue Eirika. 'Tis a pity I was delayed. I arrived to witness the final blow myself. I watched Eirika run her blade right through his chest and then flee.
1415,Cormag: Eirika?! Where is she now?
1416,Valter: Hm? What would you do if I told you? Without orders from His Majesty...
1417,Cormag: ANSWER ME!
1418,"Valter: ...In the eastern mountains of Carcino. The forests are thick in that region. It won't be easy finding her, but...(Cormag flies off.)"
1419,"Valter: Gone already? I've sent a gift your way, Eirika, but I trust you can handle it. You're my girl after all. I need you to be strong for me... Heh heh... Ha ha ha ha ha!"
1420,Messenger: Messenger! Messenger! I bring word from Frelia!
1421,Innes: Go on. What news do you bring?
1422,"Messenger: Prince Innes! You're alive and well! When the reinforcements rode into Carcino, you were nowhere to be seen... We thought perhaps the enemy forces had reached you and... It's good to see you well, milord."
1423,"Innes: I'm sorry to have troubled you. But remember, the duty I bear is a harsh master. It will not let me die easily."
1424,Messenger: Of course. Prince Innes...
1425,"Innes: Yes, what word do you bring of Frelia? Speak!"
1426,"Messenger: Yes, Your Highness! Frelia has invaded Carcino and engaged the traitor Pablo's mercenary army. With aid from Elder Klimt, we are crushing the foe where we find them. Pablo's faction is retreating ever southward, toward Jehanna..."
1427,Innes: Towards Jehanna? They must be planning to join with the Grado forces there.
1428,"Eirika: Pardon me, but I must know... Do you have word of my brother?"
1429,Messenger: Yes. Prince Ephraim has forced the surrender of Grado's fortress at Rigwald. He is now marching onward toward the imperial capital.
1430,Eirika: Toward the capital...
1431,Innes: That fool... Emperor Vigarde himself and his imperial guard are in the capital. It's too strong a force... Even for Ephraim.
1432,Eirika: No... I believe in my brother. I know he fights still. This bracelet tells me so.[A][X]
1433,"L'Arachel: Ah, Eirika. Is it time to go already?"
1434,Eirika: L'Arachel. We're going to break through the Grado lines and join the army of Jehanna. You should keep to the rear where it's safe...
1435,"L'Arachel: No, I will stay with you. Confronting evil boldly is the sworn duty of any ally of justice. And it may be that Grado's goal is the Stone of Jehanna... I cannot stand by and let it be destroyed."
1436,Eirika: L'Arachel? Where did you come by such information?
1437,"L'Arachel: Hm? That...uh, well...the...wind whispered to me in the night."
1438,Eirika: The wind? Whispered to you?
1439,"L'Arachel: Yes, that's right. ...And according to that gentle breeze, there are knights riding this way from Rausten even as we speak. If we can but hold out until they arrive, the battle will surely be ours. Come, Eirika. Let us be on our way."
1440,Eirika: W-wait a moment. L'Arachel? Who are you?
1441,"Caellach: They should be arriving anytime now. Are you ready, Aias?"
1442,"Aias: Mm. Everything's in place. This Princess Eirika supposedly defeated General Glen. I wonder... If it's true, then she's a foe to be reckoned with, and no doubt. Still, there's no reason to worry. I can best her. I know it."
1443,"Caellach: You'll take her, I've no fear. We fought as mercenaries together, and I know what you're capable of. I could search the continent over and not find a man to match your skills."
1444,Aias: I'm honored to hear you say that. But I've no interest in the titles and trappings of Grado's Imperial Army.
1445,"Caellach: Don't say that. You're glad you came with me, right? You know we were both sick to death of living like desert rats. I'm going to be a king one day. This war is just the beginning."
1446,Aias: Ah... It starts again.
1447,"Caellach: Word has it that the Knights of Rausten are riding from the north. They're mine. I can trust this mess to your capable hands, can't I, Aias?"
1448,"Aias: You remember what they called me when we were mercenaries, don't you? I was never once wounded on the field of battle. Not once... My skill is not garish and loud like yours, but I've never known defeat."
1449,"Caellach: Yes, that is true. I'm depending on you, Aias.(Caellach leaves)"
1450,Aias: ...... All units prepare for battle.
1451,Seth: Princess Eirika. The enemy is arrayed before us. We've word that Pablo's mercenary army is closing in from the rear. You must be cautious.
1452,"L'Arachel: All we have to do is hold them off until the Knights of Rausten arrive. If we can do that, victory is as good as ours. Let's get started, shall we, Eirika?"
1453,Eirika: Indeed!
1454,Cormag: Where is she? Where is she!? I will avenge my brother!
1455,"Fighter: Elder Pablo, there's fighting ahead."
1456,"Pablo: Grr...I've misread the situation. I can't believe I've been forced out of Carcino. It's those accursed Frelian knights riding down on us from the north. If things don't change quickly, I'll be forced to appeal to Grado for aid. We must prove ourselves worthy allies of Grado. We must have them in our debt! First, I'll use my magic to bury those enemies in the distance."
1457,"Cormag: You're Eirika, aren't you?"
1458,Eirika: And you're...
1459,"Cormag: You don't know me, but you know my brother well enough. I'm Cormag. I'm the brother of Glen, general of the Grado army, whom you killed."
1460,Eirika: What?
1461,"Cormag: This is no longer war, and this is not a battlefield. This is a duel, and I fight to avenge my brother. He died in combat, and I'll not foul his name by murdering you unarmed. But I will have vengeance."
1462,Eirika: Hold! What is the meaning of this? Glen... Are you telling me General Glen is dead?
1463,Cormag: Do not play me for a fool! You will not... Your lies do nothing but stain your honor. Nothing more.
1464,Eirika: You've got it wrong! You're making a mistake. Your brother and I never fought. He lowered his lance and left the battlefield to confront your emperor.
1465,Cormag: ...My brother? You lie! Where is your proof?
1466,Eirika: I've no proof. But... Here are the words he spoke to me. He told me he believed I possessed a gentle heart when we met before. He said I had not lost that quality...
1467,Cormag: ...... I see... Those are indeed my brother's words. But then who? Who benefits from-- ...Ah! ...Valter!
1468,Eirika: What is it?
1469,Cormag: ...Princess Eirika of Renais. I would be your ally.
1470,Eirika: What?
1471,"Cormag: I don't care why you're fighting. I've no interest in your goals. I want nothing but revenge, and I will have it. If I can kill Valter with these two hands, what care I if Grado brands me traitor?"
1472,Aias: Ah... So here you are. The princess Eirika.
1473,Eirika: Who?
1474,Aias: You're not at all what I had expected... I would test the arm that bested Glen.
1475,"Aias: It's not over yet. Victory still hangs in the balance. The key is defeating the enemy commander, but..."
1476,Aias: Very...impressive. You've pierced the battle formations I'd perfected... No one's ever done that. Renais's tactician has earned my highest regard.
1477,"Pablo: Grrr... I've got more money than you've ever seen. What say you? Join me, and take a seat of power at my side."
1478,Pablo: Argh... It can't be...I... You can't have my gold... It's all...mine...
1479,Aias: Rausten knights?! That means Caellach's-- Curses... All troops! Retreat at once!
1480,Grado Soldier: Rausten knights?! No... All troops! Retreat at once!
1481,Rausten Soldier: Forward the lances! Show them the might of Rausten!
1482,Eirika: The Knights of Rausten! Just as L'Arachel said... Reinforcements have arrived in Jehanna!
1483,"L'Arachel: What I'd like to know is what took them so long! However, it seems that all has worked out in the end."
1484,"Rausten Soldier: Princess! Knights of Rausten, 2nd battalion, reporting for duty!"
1485,L'Arachel: Well done. You may lift your eyes.
1486,"Eirika: Princess? L'Arachel, you're a--"
1487,"L'Arachel: What? Oh, you mean... Don't be silly. This is nothing. Please don't concern yourself."
1488,"Dozla: I do believe, milady, that your disguise has been penetrated."
1489,"L'Arachel: Oh...I suppose there's naught to be done about it now. Very well, Eirika. You've found me out!"
1490,"L'Arachel: What? Oh, you mean... Oh, there's no point in this charade any longer... You're right!"
1491,"L'Arachel:The beauteous wanderer who's been your boon companion is none other than... the jewel of the theocracy of Rausten, Princess L'Arachel herself! I was acting under divine order to strike down evil in this land."
1492,Eirika: ...... Is that so? But why did you...
1493,"Rausten Soldier: The truth is... The princess was enflamed by the words of the court troubadour, Saaga... She forced us to allow her to journey forth anonymously on a quest for justice."
1494,Eirika: I-I see...
1495,Rausten Soldier: Princess. This is from King Mansel.(Receive 5000 Gold.)
1496,"L'Arachel: What's this? War funds? Oh, what a grand uncle. He's just so thoughtful. Princess Eirika of Renais. Rausten will not yield to Grado. Together, let us defeat the empire in the name of righteousness!(Seth interrupts)"
1497,Seth: Princess Eirika. Prince Innes. I've received word from the front. The palace of Jehanna was attacked by Grado forces and has surrendered.
1498,Innes: What? How did that...
1499,Eirika: And the queen? Is she safe?
1500,Seth: That remains unknown.
1501,Innes: She may yet live. We must hurry.
1502,"Seth: The palace has already been occupied by imperial troops. The Grado army is being led by Lyon, the imperial prince."
1503,Eirika: Lyon?!
1504,"L'Arachel: What is it, Eirika?"
1505,Eirika: It's nothing... ...Lyon...
1506,"Caellach: Hey, Aias."
1507,Aias: Caellach...
1508,Caellach: That was something awful. I never expected to see you get beaten so roundly.
1509,"Aias: Yes. It was a complete failure. The Rausten knights arrived far more quickly than I'd anticipated. But it doesn't matter, does it? Whether I won or lost? You were planning on abandoning me from the start, weren't you?"
1510,"Caellach: ...Yeah, sorry. I'm not going to let things end for me here. I want to rise... To climb higher and higher. I will not be chained to my past. I will not be chained to you. I truly apologize, but you die here. Good-bye, my friend."
1511,"Thanks to the arrival of reinforcements from Princess L'Arachel of Rausten, Eirika and her allies successfully repel the Grado invaders. Still, Jehanna Hall remains under siege, on the edge of ruin. En route, Eirika learns that the hall has indeed been captured by Grado. To rescue Queen Ismaire and recover Jehanna's Sacred Stone, Eirika leads an assault on the royal hall.
"
1512,"Lyon: ...I yield. The point is yours, Eirika. You're swift, aren't you? Compared to you, I'm-- I've been bested at fencing by a woman. Pitiful crown prince, am I not?"
1513,Eirika: That's not true...
1514,"Lyon: Oh, no, Eirika. It is. The people need a strong ruler. They don't want a weakling like me. They want the strength you and Ephraim share. My body is frail. I prefer to spend my time locked away in the castle, reading... I think my father would be better served if someone else took my place. I'm sure all of our retainers feel the same..."
1515,"Eirika: You're wrong, Lyon. An emperor without compassion will never hold the people's love. And one day, your compassion will surely save us all. I believe that."
1516,"Lyon: Eirika... Thank you. Yes. I...I will do my best. Even though I lack your strength, there must be some good I can do."
1517,Eirika: There is.
1518,"Lyon: By the way, Eirika... If it please you, would you accept this?"
1519,Seth: Princess Eirika? Is there something wrong?
1520,Eirika: N-no. It's nothing.
1521,Seth: Jehanna Hall has been completely occupied by Grado soldiers. I'm sorry to report that Queen Ismaire is already...
1522,Innes: And the one giving orders to the troops in the palace is Crown Prince Lyon?
1523,L'Arachel: What is there to give us pause? Should we not storm the palace and retake it by strength of arms?
1524,"Innes: Frelia's spy network reports that Prince Lyon is an initiate of dark magic. If this is true, even approaching him will be a serious challenge. I'd heard the prince dislikes violence. However, it could all have been a ruse."
1525,Eirika: ......
1526,"Innes: Still, if we don't retake the palace, we've no hope of defeating Grado. We must rescue the queen, no matter the cost..."
1527,Eirika: I understand. Let's go!
1528,Carlyle: Queen Ismaire... Please do not resist. I have no desire to see you harmed.
1529,"Ismaire: Carlyle... Why have you betrayed us? After all these years of loyal service as Jehanna's most decorated commander... Without you, I could not have ruled these long years since my husband's passing. It was through your unwavering support alone that I still sit upon the throne. You are the cornerstone of Jehanna. You have held my trust more than any man. So tell me why. Why have you betrayed us? Why have you betrayed me?"
1530,"Carlyle: Your Highness-- No... My queen... Ismaire... It is your own fault. You are too lovely, my queen."
1531,Ismaire: Carlyle...
1532,"Carlyle: The first time I met you, twenty years ago now... I saw you in the garden of this very palace... and I was bewitched. Your pale beauty far surpassed that of any flower. I was in the grips of an unforgivable desire... You were the wife of my king, to whom I'd sworn life and loyalty. I told myself a grand lie that day. I told myself I could be happy simply serving you as your most loyal knight."
1533,Ismaire: ......
1534,"Carlyle: After years of duty, years of service, years of...of silence... I became aware once more of the feelings I'd buried deep within myself. How could I leave this world without expressing my true desires? Could anything be more desolate? More devoid of meaning? That is when I made my decision. I would follow my heart and claim your hand as my own."
1535,Ismaire: Carlyle... You forget yourself. You ruin our country and kill our countrymen. Did you think I would be pleased? Did you think I would love you for this?
1536,Carlyle: I need no country. I care nothing for my countrymen. I can see nothing but you. If you would only be mine...
1537,Ismaire: Carlyle...
1538,"Soldier: To arms, mercenaries. We're under attack! You there! Ready your weapons!"
1539,"Rennac: What?!? No, no, no. That was never part of the deal. The only fight I'm here for is with the locks of the treasure chamber."
1540,Soldier: Hah... Don't get so excited. I doubt you mercenaries will see any action at all once we soldiers've finished.(Soldier leaves)
1541,"Rennac: Yeah, great. You go do that. Whew... With all these soldiers around, I shouldn't have to lift a finger. I'll just sit here and wait for them to win the day. Then, I collect my pay! No more being ordered around by that selfish princess and her moronic bodyguard. This is the life. Lady Luck loves me. But something doesn't feel right..."
1542,"Caellach: Hey, Carlyle! Impressive work you've done here. My compliments."
1543,Carlyle: ...I gave you everything I promised. I opened the hall to your forces.
1544,"Caellach: Yes. The palace is mine. My palace... Oh, how I do like the sound of that."
1545,Carlyle: Do whatever you want with the royal treasury. The only treasure I wish to leave here with is the queen of my heart.
1546,"Caellach: Oh, yeah, about ""your queen""... There's been a change of plans.(Caellach grabs Ismaire)"
1547,Ismaire: Ah!
1548,"Caellach: Don't move, Carlyle. You twitch, and the queen dies."
1549,Carlyle: Blackheart! What is the meaning of this?
1550,Caellach: Calm down. You'll get her back as soon as I'm done with her. Jehanna's Sacred Stone is around here somewhere. I've got to find it and destroy it. I need this woman to guide me to its hiding place.
1551,Carlyle: Do not lay a hand on my queen!
1552,"Caellach: Don't get so incensed. I'm not going to harm her. I'm not like that freak Valter. I'm kind to women. But if you make a wrong move, you'll lose your prize. Understood?"
1553,Carlyle: Yes...
1554,"Caellach: There are some annoying pests outside who think to win back the hall. I want you to take care of them. Lose, and the queen will never be yours."
1555,Carlyle: ...... If my queen comes to any harm in your care...
1556,"Caellach: Yes, of course. I know all about the might of your sword arm. As long as the Sacred Stone is destroyed, you'll get all you ask for.(Caellach grabs Ismaire and goes back to where Lyon stands.)"
1557,Lyon: ......
1558,"Caellach: Greetings, Prince. Let's get going."
1559,Lyon: Caellach... You will put an end to this. Destroying the Sacred Stones is... Ugh...ack...
1560,"Caellach: What's this? Are you still ill? You know, you're not very princely. C'mon. Follow me."
1561,"Lyon: Caellach...(They leave, and Carlyle takes the throne.)"
1562,Carlyle: You... Could it be?
1563,Joshua: Carlyle. How did this happen? You taught me how to wield a blade. You of all people...
1564,Carlyle: You've returned. But now... It's too late. It's far too late...
1565,Carlyle: I...I just wanted the two of us...
1566,Carlyle: Queen Ismaire... I'm--
1567,"Caellach: This is as good a place as any. All right, Your Majesty. Hand over the Sacred Stone."
1568,Ismaire: ...I know nothing of the Sacred Stone's keeping place.
1569,"Caellach: Don't waste my time. My partner here sees everything. When the rebellion began, you went straight to the palace altar. You had hoped to prevent us from smashing the Sacred Stone. But you have the Stone of Jehanna with you right now, don't you?"
1570,Ismaire: ......
1571,"Caellach: Hand it over. Cooperate, and I'll let you live."
1572,Ismaire: ...I cannot.
1573,"Caellach: Oh, give it up, will you? I've no time for games. If you resist, I'll just kill you and take it anyway."
1574,"Lyon: H-hold! You mustn't harm her, Caellach..."
1575,"Caellach: Shut up, Prince. My orders come from higher than you. You're not going to start disobeying his word, are you?"
1576,Lyon: ......
1577,Caellach: Last chance. Give me your Sacred Stone.
1578,Ismaire: ...I cannot.
1579,Caellach: Ha ha! A queen to the end. I like you. You've got guts. Good-bye.
1580,"Lyon: Ah!(Caellach attacks her, dropping her HP to 0.)"
1581,Caellach: And here's the Sacred Stone. That makes two for me. I'm on a roll now.(He destroys it.)
1582,"Caellach: And another Sacred Stone has been destroyed. Grado, Frelia, and now Jehanna... Only two stones remain."
1583,Ismaire: Uuh...ahh...
1584,Lyon: Ah... What should I do? C-Caellach... You must help her.
1585,"Caellach: Leave her. Let her last breath be a harsh and ragged rasp. She's not long for this world. Why, if you really wanted to help her, you'd deliver the final blow yourself!"
1586,Lyon: N-no. I couldn't.
1587,"Caellach: ...What a joke. I have a little work to wrap up in the hall before we leave. You should hit the road pretty soon, too, Prince."
1588,Lyon: ......
1589,Eirika: I wonder where Queen Ismaire is.
1590,"Innes: I heard she was in the throne room, but there's no sign of her. And there's no Sacred Stone, either."
1591,"L'Arachel: We must search quickly.(After L'Arachel and Innes leave, Lyon teleports in front of Eirika)"
1592,Lyon: Ah...
1593,Eirika: Lyon!
1594,Lyon: Eirika...(Lyon moves to leave)
1595,"Eirika: Wait, Lyon! Don't run away! My brother and I have been so worried about you... We know more than anyone the gentleness of your spirit. Your father is deranged, isn't he? That's why Grado invaded Renais, right? Tell me, Lyon... Please... Tell me what has happened."
1596,"Lyon: I'm sorry, Eirika. I've wanted to see you and Ephraim for so long now... I wanted to see you so that I could apologize. The invasion of Renais... I couldn't stop it. I'm sorry, but I still cannot talk to you. Not yet..."
1597,"Eirika: You... You have a reason, don't you?"
1598,"Lyon: Mm... I can't talk about it now, but... I promise I will tell you everything someday."
1599,"Eirika: I see... I believe you, Lyon. I must tell you, I'm a little relieved. I was afraid you'd changed as much as your poor father has. I'm so glad."
1600,"Lyon: Me, too, Eirika... No, you have changed. You're even more beautiful than you were before."
1601,Eirika: L-Lyon...
1602,"Lyon: I'm sorry, I have to go. But please remember this. This war started because I was too weak to stop it, but... I'll always be your friend.(Lyon leaves)"
1603,Eirika: Lyon...(L'Arachel rides in)
1604,"L'Arachel: Eirika, what are you doing? It seems Queen Ismaire has been found. This way!"
1605,Eirika: Y-yes. Coming!
1606,Innes: Queen Ismaire... Is she...
1607,Seth: We're too late. Her injuries are... She will not last much longer.
1608,Ismaire: ...Jo...Joshua... ...Joshua...(Eirika enters)
1609,Eirika: Queen Ismaire!
1610,"Ismaire: Oh, Joshua... Where is...that boy..."
1611,Eirika: Queen Ismaire...
1612,"Ismaire: Please forgive me, Joshua... I was a foolish mother... I was so intent on being queen that I spared no time to be your mother. But I loved you nonetheless... Please understand...(Joshua steps in front of Eirika)"
1613,"Joshua: ...... I know, Mother."
1614,Eirika: Joshua...
1615,Ismaire: Joshua... It really is you... Joshua...my son...
1616,"Joshua: I'm sorry, Mother. I should never have left you. I've no excuse... I wanted to see the world as a man, not as a prince. I wanted to be worthy. I planned on returning to your side afterward... I was so foolish. If I'd been here, I could have--"
1617,"Ismaire: No, it's fine. You're here now... Listen to me, Joshua. The Stone of Jehanna has... been destroyed. The one who tempted Carlyle is responsible..."
1618,Joshua: What? Who was it?
1619,Ismaire: ...Carried a dark stone... It is...the origin of all this... It should not exist... Joshua...you must... Our country...our people...
1620,"Joshua: I understand, Mother."
1621,Ismaire: Thank you...Joshua... I have something... Something I must give you...
1622,Joshua: This is...
1623,"Ismaire: It's one of the Sacred Twin relics, unique to House Jehanna... He who would rule our land must possess it... I've watched over it since your father passed away. I kept it safe and waited for this day to come..."
1624,Joshua: Mother... I have it now. I understand its meaning...
1625,"Ismaire: Joshua... My...dear, sweet child...(Ismaire dies)"
1626,Joshua: Mother...
1627,"Joshua: It's been more than ten years. I'd grown tired of the formality of palace life, so I...just left. I wrote a farewell and left the palace, taking nothing with me. I felt I could never understand the people while I stayed sequestered in a castle. I abandoned my identity and roamed the continent, working where I could. I wanted only to be worthy of becoming king. I knew one day I would return. Gods, I was so foolish! I was such a child, I see it now. Was I simply rebelling against my mother? Punishing her for tending to her duties?"
1628,Eirika: ......
1629,"Joshua: I was a fool, yes, but I learned much over these ten years. I have learned about the hearts of our people, how they need to be governed. I have learned how our country needs to change and to grow. I have learned much, but I've lost much more. Mother..."
1630,Eirika: Prince Joshua...
1631,"Joshua: I made a promise. I want to continue what she began. I will help defeat Grado. I will defend Jehanna and her allies. ...I know it doesn't sound like me, but..."
1632,"Innes: On behalf of Frelia, I came to Jehanna with a letter to the throne. I give it to you. Prince Joshua of Jehanna... Let us fight together."
1633,"L'Arachel: Renais, Frelia, Rausten, and Jehanna. Four nations...united!"
1634,"Eirika: Yes, I suppose that's true. And my brother is with us as well. And if it were possible... Lyon... I wish you could be here with us, too.(A soldier runs in)"
1635,Soldier: Fire! Fires have broken out all through the hall!
1636,Joshua: What?
1637,"Soldier: The curtains were soaked in oil, with torches set about the hall. It's a trap! Someone did this during all the fighting. You must flee! Quickly, before the flames engulf us all!"
1638,Seth: Princess Eirika. We must evacuate...
1639,"Eirika: I know. Joshua, we must go. Now."
1640,Joshua: No... Mother... Forgive me.
1641,Ismaire: Missing...as always... Of course... Would that he were here. Who are...?
1642,Eirika: Eirika... Princess Eirika of Renais.
1643,Ismaire: You must listen... The Stone of Jehanna has... been destroyed. The one who tempted Carlyle has crushed it...
1644,"Eirika: Jehanna's Sacred Stone, too?"
1645,Ismaire: The dark stone... Carried a dark stone... It is...the origin of all this... It should not exist...
1646,Eirika: A dark...stone?
1647,Ismaire: Princess Renais... Eirika... I have something... Something you need take...
1648,Eirika: This...
1649,"Ismaire: It's one of the Sacred Twin relics, unique to House Jehanna... He who would rule our land must possess it... I've watched over it since my husband passed away. I've kept it safe, waited for the day I could give it to Joshua... But...now... I..."
1650,Eirika: Queen Ismaire!
1651,"Ismaire: Joshua... My...dear, sweet child...(Ismaire dies)"
1652,Eirika: Queen...Ismaire...(A soldier runs in)
1653,Soldier: Fire! Fires have broken out all through the hall!
1654,Eirika: What?!
1655,"Soldier: The curtains were soaked in oil, with torches set about the hall. It's a trap! Someone did this during all the fighting. You must flee! Quickly, before the flames engulf us all!"
1656,Seth: Princess Eirika. We must evacuate...
1657,"Eirika: I understand. Come on, everyone! Let's go!"
1658,Eirika: Is everyone well? Did anyone get left behind?
1659,"L'Arachel: We all made it. It's so smoky that it's hard to tell, but we're here. What a cowardly act, setting fire to the palace hall. But we've escaped without injury. The enemy's trap has failed."
1660,"Innes: ...No, it hasn't. Assemble the troops now. The enemy is coming."
1661,L'Arachel: What did you say?
1662,Innes: This is the reason for the fire. To drive us from the palace. They'll be attacking soon. No other plan makes sense.
1663,L'Arachel: How is it that you know that?(Seth appears)
1664,"Seth: Princess Eirika. I've just received word that Grado reinforcements are headed this way. There are two armies, led by Generals Valter and Caellach."
1665,Eirika: No!
1666,Innes: Two armies... They're willing to send so many here and leave the capital defenseless?
1667,L'Arachel: Why does everyone seem so distraught? It matters not who stands in our path. We shall smite them all with the power of righteousness!
1668,"Seth: Princess Eirika... It's going to be very difficult for us to continue. One of Grado's generals alone is more than a match for us. Compound that with the exhaustion of our troops, and I'm not sure we can--"
1669,"Innes: Bah... With Jehanna Hall in flames, we've no place to hole up and dig in for a siege. We have to retreat. We have to win ourselves time to form a plan. Grado sent two generals... What could be happening in their capital? And what of Ephraim? Is he still alive?"
1670,Eirika: ...Brother...
1671,"L'Arachel: Aha! So this is where you've wandered off to, Rennac!"
1672,"Rennac: Princess L'Arachel? Uh-oh, um..."
1673,L'Arachel: Come with me.
1674,"Rennac: Wait... Hold on now. Go with you where? Look, I'm sorry, but I've been hired by the Grado Empire, and... Hello! I'm talking to you!"
1675,"L'Arachel: Rennac, whatever is the matter? I promise to listen to your story later, but now, we must be going!"
